x-axis,1,3
second,Volt,Volt
-424.20E-06,+85.11719E-03,+85.62500E-03
-423.20E-06,+77.01172E-03,+72.53906E-03
-422.20E-06,+78.43750E-03,+63.51563E-03
-421.20E-06,+84.19922E-03,+85.97656E-03
-420.20E-06,+77.79297E-03,+66.21094E-03
-419.20E-06,+76.89453E-03,+70.07813E-03
-418.20E-06,+81.75781E-03,+84.84375E-03
-417.20E-06,+78.06641E-03,+61.32813E-03
-416.20E-06,+76.15234E-03,+75.93750E-03
-415.20E-06,+80.82031E-03,+77.03125E-03
-414.20E-06,+80.46875E-03,+63.63281E-03
-413.20E-06,+77.26563E-03,+80.54688E-03
-412.20E-06,+80.00000E-03,+68.82813E-03
-411.20E-06,+81.40625E-03,+71.21094E-03
-410.20E-06,+77.08984E-03,+79.10156E-03
-409.20E-06,+78.55469E-03,+63.63281E-03
-408.20E-06,+83.18359E-03,+80.93750E-03
-407.20E-06,+76.44531E-03,+71.48438E-03
-406.20E-06,+78.26172E-03,+65.42969E-03
-405.20E-06,+82.71484E-03,+85.78125E-03
-404.20E-06,+77.65625E-03,+63.35938E-03
-403.20E-06,+77.03125E-03,+71.13281E-03
-402.20E-06,+83.18359E-03,+84.02344E-03
-401.20E-06,+79.58984E-03,+61.79688E-03
-400.20E-06,+76.91406E-03,+78.94531E-03
-399.20E-06,+79.14063E-03,+75.07813E-03
-398.20E-06,+80.33203E-03,+65.62500E-03
-397.20E-06,+76.71875E-03,+81.99219E-03
-396.20E-06,+79.06250E-03,+67.46094E-03
-395.20E-06,+81.52344E-03,+73.47656E-03
-394.20E-06,+77.48047E-03,+76.79688E-03
-393.20E-06,+78.47656E-03,+62.57813E-03
-392.20E-06,+83.30078E-03,+83.51563E-03
-391.20E-06,+78.28125E-03,+70.58594E-03
-390.20E-06,+76.36719E-03,+65.50781E-03
-389.20E-06,+82.05078E-03,+85.74219E-03
-388.20E-06,+78.41797E-03,+63.47656E-03
-387.20E-06,+77.85156E-03,+73.82813E-03
-386.20E-06,+82.32422E-03,+82.34375E-03
-385.20E-06,+78.55469E-03,+59.96094E-03
-384.20E-06,+77.50000E-03,+79.57031E-03
-383.20E-06,+80.82031E-03,+74.06250E-03
-382.20E-06,+80.85938E-03,+67.34375E-03
-381.20E-06,+76.21094E-03,+80.93750E-03
-380.20E-06,+78.30078E-03,+65.19531E-03
-379.20E-06,+82.85156E-03,+76.44531E-03
-378.20E-06,+76.91406E-03,+76.09375E-03
-377.20E-06,+77.30469E-03,+62.81250E-03
-376.20E-06,+82.91016E-03,+82.89063E-03
-375.20E-06,+78.08594E-03,+67.73438E-03
-374.20E-06,+76.95313E-03,+67.03125E-03
-373.20E-06,+82.91016E-03,+85.35156E-03
-372.20E-06,+76.32813E-03,+60.27344E-03
-371.20E-06,+77.44141E-03,+75.11719E-03
-370.20E-06,+82.59766E-03,+80.97656E-03
-369.20E-06,+80.17578E-03,+61.99219E-03
-368.20E-06,+76.09375E-03,+80.66406E-03
-367.20E-06,+78.65234E-03,+70.11719E-03
