x-axis,1,3
second,Volt,Volt
-24.2000E-06,-86.5234388E-03,-80.6640637E-03
-24.0000E-06,-89.0625013E-03,-78.3203137E-03
-23.8000E-06,-87.7929701E-03,-79.6875012E-03
-23.6000E-06,-88.5742201E-03,-84.1796888E-03
-23.4000E-06,-90.7226576E-03,-84.9609388E-03
-23.2000E-06,-90.2343763E-03,-82.2265637E-03
-23.0000E-06,-86.6210950E-03,-79.4921887E-03
-22.8000E-06,-83.9843763E-03,-80.4687512E-03
-22.6000E-06,-89.7460951E-03,-83.3984387E-03
-22.4000E-06,-91.2109389E-03,-82.0312512E-03
-22.2000E-06,-89.3554701E-03,-80.2734387E-03
-22.0000E-06,-89.8437513E-03,-82.6171887E-03
-21.8000E-06,-88.7695326E-03,-80.4687512E-03
-21.6000E-06,-88.9648451E-03,-85.7421888E-03
-21.4000E-06,-86.4257825E-03,-82.0312512E-03
-21.2000E-06,-86.7187513E-03,-79.8828137E-03
-21.0000E-06,-88.6718763E-03,-76.1718761E-03
-20.8000E-06,-87.5000013E-03,-82.6171887E-03
-20.6000E-06,-90.6250014E-03,-86.3281263E-03
-20.4000E-06,-87.8906263E-03,-78.1250012E-03
-20.2000E-06,-88.0859388E-03,-83.3984387E-03
-20.0000E-06,-86.2304700E-03,-80.8593762E-03
-19.8000E-06,-86.3281263E-03,-84.7656263E-03
-19.6000E-06,-91.0156264E-03,-82.0312512E-03
-19.4000E-06,-91.2109389E-03,-84.3750013E-03
-19.2000E-06,-90.7226576E-03,-81.6406262E-03
-19.0000E-06,-89.4531263E-03,-79.6875012E-03
-18.8000E-06,-87.8906263E-03,-82.6171887E-03
-18.6000E-06,-88.2812513E-03,-86.9140638E-03
-18.4000E-06,-86.1328138E-03,-80.4687512E-03
-18.2000E-06,-85.6445325E-03,-81.4453137E-03
-18.0000E-06,-90.0390638E-03,-80.4687512E-03
-17.8000E-06,-89.7460951E-03,-83.5937512E-03
-17.6000E-06,-89.1601576E-03,-82.0312512E-03
-17.4000E-06,-88.4765638E-03,-80.2734387E-03
-17.2000E-06,-87.5976576E-03,-83.3984387E-03
-17.0000E-06,-86.2304700E-03,-81.4453137E-03
-16.8000E-06,-84.7656263E-03,-82.8125012E-03
-16.6000E-06,-89.4531263E-03,-84.3750013E-03
-16.4000E-06,-90.6250014E-03,-81.8359387E-03
-16.2000E-06,-90.2343763E-03,-80.8593762E-03
-16.0000E-06,-88.6718763E-03,-81.6406262E-03
-15.8000E-06,-88.2812513E-03,-82.6171887E-03
-15.6000E-06,-87.4023451E-03,-83.2031262E-03
-15.4000E-06,-85.7421888E-03,-83.3984387E-03
-15.2000E-06,-85.5468763E-03,-79.2968762E-03
-15.0000E-06,-88.7695326E-03,-82.8125012E-03
-14.8000E-06,-91.9921889E-03,-84.7656263E-03
-14.6000E-06,-90.8203139E-03,-83.2031262E-03
-14.4000E-06,-88.5742201E-03,-80.2734387E-03
-14.2000E-06,-87.9882826E-03,-82.6171887E-03
-14.0000E-06,-87.1093763E-03,-82.8125012E-03
